device_id,device_type,os
19637,Desktop,iOS
19638,Mobile,Windows
19639,Mobile,iOS
19640,Mobile,iOS
19641,Mobile,iOS
19642,Tablet,Android
19643,Desktop,iOS
19644,Mobile,Android
19645,Mobile,Windows
19646,Mobile,Android
19647,Mobile,Android
19648,Mobile,Android
19649,Tablet,Android
19650,Mobile,Android
19651,Desktop,Windows
19652,Desktop,iOS
19653,Tablet,Windows
19654,Mobile,Windows
19655,Mobile,Android
19656,Tablet,Android
19657,Mobile,macOS
19658,Tablet,Windows
19659,Desktop,iOS
19660,Mobile,macOS
19661,Mobile,Android
19662,Desktop,Android
19663,Mobile,Android
19664,Mobile,Android
19665,Mobile,Windows
19666,Tablet,Windows
19667,Desktop,Windows
19668,Mobile,Android
19669,Mobile,Android
19670,Mobile,Android
19671,Mobile,iOS
19672,Mobile,iOS
19673,Desktop,Android
19674,Desktop,Android
19675,Mobile,iOS
19676,Mobile,Android
19677,Mobile,iOS
19678,Tablet,Windows
19679,Desktop,Android
19680,Mobile,Windows
19681,Mobile,iOS
19682,Mobile,Android
19683,Desktop,macOS
19684,Desktop,macOS
19685,Mobile,iOS
19686,Desktop,Android
19687,Mobile,Android
19688,Desktop,Android
19689,Desktop,Android
19690,Desktop,Android
19691,Desktop,Windows
19692,Mobile,Windows
19693,Desktop,Windows
19694,Desktop,Android
19695,Desktop,Android
19696,Mobile,Android
19697,Mobile,Android
19698,Mobile,Android
19699,Mobile,Windows
19700,Mobile,Android
19701,Mobile,Windows
19702,Mobile,iOS
19703,Mobile,iOS
19704,Mobile,macOS
19705,Mobile,iOS
19706,Mobile,iOS
19707,Desktop,macOS
19708,Mobile,iOS
19709,Mobile,Android
19710,Desktop,Android
19711,Desktop,macOS
19712,Mobile,Android
19713,Mobile,iOS
19714,Mobile,Android
19715,Mobile,Android
19716,Mobile,Windows
19717,Mobile,iOS
19718,Mobile,iOS
19719,Mobile,iOS
19720,Mobile,iOS
19721,Mobile,Android
19722,Mobile,Windows
19723,Mobile,iOS
19724,Mobile,iOS
19725,Desktop,Windows
19726,Desktop,Android
19727,Mobile,Windows
19728,Mobile,Android
19729,Mobile,Android
19730,Desktop,iOS
19731,Mobile,macOS
19732,Mobile,Android
19733,Desktop,iOS
19734,Mobile,Android
19735,Mobile,Android
19736,Desktop,Android
19737,Mobile,Windows
19738,Mobile,Android
19739,Desktop,macOS
19740,Desktop,iOS
19741,Mobile,iOS
19742,Desktop,Android
19743,Mobile,iOS
19744,Mobile,Windows
19745,Mobile,Android
19746,Mobile,Android
19747,Mobile,Windows
19748,Desktop,Android
19749,Mobile,Android
19750,Mobile,Android
19751,Mobile,Android
19752,Mobile,macOS
19753,Mobile,Android
19754,Mobile,Windows
19755,Mobile,Android
19756,Desktop,Android
19757,Mobile,Android
19758,Mobile,iOS
19759,Desktop,Windows
19760,Mobile,Windows
19761,Mobile,Windows
19762,Mobile,Android
19763,Desktop,Android
19764,Tablet,Android
19765,Mobile,macOS
19766,Mobile,Android
19767,Mobile,Windows
19768,Mobile,Android
19769,Mobile,iOS
19770,Mobile,Android
19771,Desktop,iOS
19772,Tablet,iOS
19773,Desktop,Android
19774,Desktop,Android
19775,Desktop,Android
19776,Mobile,Android
19777,Tablet,macOS
19778,Mobile,Android
19779,Mobile,Windows
19780,Mobile,Android
19781,Mobile,iOS
19782,Desktop,Android
19783,Mobile,Windows
19784,Mobile,Android
19785,Mobile,iOS
19786,Desktop,Android
19787,Desktop,iOS
19788,Desktop,macOS
19789,Mobile,iOS
19790,Mobile,Android
19791,Desktop,Android
19792,Desktop,iOS
19793,Mobile,Android
19794,Mobile,Android
19795,Desktop,Windows
19796,Tablet,Android
19797,Desktop,iOS
19798,Desktop,macOS
19799,Mobile,iOS
19800,Mobile,Android
19801,Mobile,Android
19802,Desktop,Windows
19803,Mobile,Android
19804,Mobile,iOS
19805,Desktop,iOS
19806,Mobile,Windows
19807,Mobile,Android
19808,Mobile,macOS
19809,Desktop,Android
19810,Desktop,Android
19811,Mobile,iOS
19812,Mobile,iOS
19813,Tablet,iOS
19814,Tablet,Windows
19815,Tablet,Android
19816,Tablet,Android
19817,Desktop,macOS
19818,Desktop,iOS
19819,Mobile,Android
19820,Tablet,macOS
19821,Desktop,Android
19822,Mobile,Android
19823,Desktop,iOS
19824,Mobile,Android
19825,Desktop,iOS
19826,Mobile,iOS
19827,Desktop,Android
19828,Tablet,Android
19829,Mobile,iOS
19830,Mobile,Android
19831,Desktop,Android
19832,Desktop,Windows
19833,Desktop,Android
19834,Mobile,Windows
19835,Mobile,macOS
19836,Desktop,iOS
19837,Mobile,Android
19838,Desktop,macOS
19839,Desktop,iOS
19840,Desktop,Android
19841,Mobile,Windows
19842,Mobile,iOS
19843,Tablet,Windows
19844,Mobile,Windows
19845,Desktop,macOS
19846,Desktop,iOS
19847,Mobile,macOS
19848,Mobile,Android
19849,Mobile,Android
19850,Mobile,iOS
19851,Mobile,Android
19852,Mobile,Windows
19853,Mobile,Android
19854,Mobile,iOS
19855,Desktop,iOS
19856,Mobile,Windows
19857,Desktop,macOS
19858,Mobile,Windows
19859,Mobile,iOS
19860,Desktop,Android
19861,Tablet,macOS
19862,Mobile,Android
19863,Desktop,Android
19864,Mobile,iOS
19865,Mobile,Android
19866,Desktop,Windows
19867,Mobile,macOS
19868,Tablet,Windows
19869,Tablet,Android
19870,Mobile,Windows
19871,Desktop,Android
19872,Mobile,Android
19873,Mobile,macOS
19874,Mobile,Windows
19875,Mobile,iOS
19876,Mobile,macOS
19877,Mobile,Android
19878,Mobile,iOS
19879,Mobile,macOS
19880,Desktop,Android
19881,Desktop,Android
19882,Mobile,Windows
19883,Mobile,Windows
19884,Mobile,Windows
19885,Desktop,Android
19886,Mobile,Android
19887,Mobile,Android
19888,Mobile,iOS
19889,Mobile,Android
19890,Mobile,Windows
19891,Mobile,Android
19892,Desktop,Windows
19893,Mobile,iOS
19894,Desktop,iOS
19895,Desktop,iOS
19896,Mobile,iOS
19897,Desktop,macOS
19898,Mobile,Windows
19899,Desktop,iOS
19900,Mobile,macOS
19901,Desktop,Android
19902,Desktop,iOS
19903,Mobile,Android
19904,Desktop,Windows
19905,Desktop,Android
19906,Mobile,Windows
19907,Desktop,Android
19908,Mobile,Android
19909,Mobile,Windows
19910,Mobile,Windows
19911,Desktop,Android
19912,Tablet,Android
19913,Mobile,Android
19914,Mobile,Windows
19915,Desktop,Windows
19916,Desktop,iOS
19917,Desktop,macOS
19918,Desktop,macOS
19919,Desktop,Android
19920,Desktop,Windows
19921,Mobile,Windows
19922,Mobile,iOS
19923,Mobile,Windows
19924,Mobile,Windows
19925,Tablet,Android
19926,Mobile,iOS
19927,Mobile,iOS
19928,Mobile,iOS
19929,Desktop,Windows
19930,Mobile,Android
19931,Desktop,Android
19932,Desktop,Windows
19933,Mobile,macOS
19934,Mobile,Android
19935,Mobile,iOS
19936,Mobile,iOS
19937,Desktop,Android
19938,Desktop,Android
19939,Desktop,macOS
19940,Desktop,Android
19941,Mobile,Windows
19942,Desktop,Windows
19943,Mobile,Android
19944,Mobile,Android
19945,Mobile,Windows
19946,Mobile,Android
19947,Mobile,Windows
19948,Mobile,Android
19949,Mobile,iOS
19950,Mobile,Android
19951,Desktop,Android
19952,Mobile,Android
19953,Tablet,iOS
19954,Tablet,iOS
19955,Mobile,iOS
19956,Mobile,Windows
19957,Mobile,Android
19958,Mobile,macOS
19959,Mobile,Android
19960,Desktop,iOS
19961,Mobile,Android
19962,Mobile,iOS
19963,Mobile,iOS
19964,Desktop,Windows
19965,Mobile,Windows
19966,Desktop,Android
19967,Mobile,Android
19968,Mobile,Windows
19969,Mobile,iOS
19970,Mobile,iOS
19971,Mobile,Android
19972,Mobile,macOS
19973,Mobile,iOS
19974,Mobile,Android
19975,Desktop,Windows
19976,Desktop,Android
19977,Desktop,Android
19978,Desktop,macOS
19979,Desktop,iOS
19980,Mobile,Windows
19981,Mobile,Windows
19982,Mobile,Android
19983,Desktop,Android
19984,Desktop,Android
19985,Mobile,Android
19986,Desktop,Android
19987,Mobile,Windows
19988,Mobile,Android
19989,Mobile,Android
19990,Mobile,iOS
19991,Mobile,iOS
19992,Mobile,Android
19993,Mobile,Android
19994,Desktop,Android
19995,Mobile,Android
19996,Mobile,Android
19997,Desktop,iOS
19998,Desktop,Windows
19999,Mobile,Windows
20000,Mobile,Android
20001,Mobile,Android
20002,Desktop,Windows
20003,Mobile,Android
20004,Mobile,Windows
20005,Desktop,Windows
20006,Mobile,macOS
20007,Desktop,Android
20008,Mobile,iOS
20009,Mobile,Android
20010,Desktop,iOS
20011,Mobile,macOS
20012,Mobile,Android
20013,Mobile,iOS
20014,Mobile,Android
20015,Mobile,Android
20016,Mobile,Android
20017,Mobile,Android
20018,Mobile,Android
20019,Mobile,iOS
20020,Desktop,iOS
20021,Mobile,Android
20022,Desktop,Windows
20023,Desktop,macOS
20024,Mobile,Windows
20025,Mobile,Windows
20026,Mobile,Android
20027,Mobile,Windows
20028,Mobile,Windows
20029,Mobile,Android
20030,Mobile,iOS
20031,Mobile,iOS
20032,Desktop,Windows
20033,Mobile,macOS
20034,Mobile,iOS
20035,Desktop,Android
20036,Desktop,iOS
20037,Mobile,Android
20038,Mobile,macOS
20039,Mobile,macOS
20040,Tablet,Windows
20041,Mobile,Android
20042,Mobile,macOS
20043,Mobile,Android
20044,Mobile,Windows
20045,Mobile,iOS
20046,Desktop,iOS
20047,Mobile,Android
20048,Mobile,macOS
20049,Mobile,iOS
20050,Desktop,iOS
20051,Mobile,Android
20052,Mobile,Android
20053,Mobile,Android
20054,Mobile,Android
20055,Tablet,iOS
20056,Mobile,iOS
20057,Mobile,iOS
20058,Desktop,iOS
20059,Tablet,Android
20060,Tablet,iOS
20061,Desktop,iOS
20062,Mobile,iOS
20063,Mobile,Android
20064,Mobile,iOS
20065,Desktop,Windows
20066,Tablet,iOS
20067,Desktop,Android
20068,Desktop,iOS
20069,Mobile,Windows
20070,Mobile,Android
20071,Mobile,iOS
20072,Mobile,macOS
20073,Mobile,Android
20074,Mobile,Windows
20075,Mobile,Windows
20076,Mobile,Windows
20077,Mobile,macOS
20078,Mobile,Android
20079,Mobile,Android
20080,Desktop,Windows
20081,Mobile,iOS
20082,Tablet,Android
20083,Mobile,Android
20084,Tablet,iOS
20085,Desktop,iOS
20086,Mobile,Windows
20087,Desktop,Android
20088,Mobile,iOS
20089,Desktop,Windows
20090,Mobile,Windows
20091,Mobile,macOS
20092,Mobile,Android
20093,Mobile,Windows
20094,Desktop,iOS
20095,Mobile,macOS
20096,Desktop,Windows
20097,Mobile,Android
20098,Desktop,Windows
20099,Mobile,iOS
20100,Mobile,macOS
20101,Mobile,iOS
20102,Mobile,Windows
20103,Mobile,iOS
20104,Desktop,Android
20105,Mobile,iOS
20106,Tablet,Windows
20107,Mobile,Windows
20108,Desktop,Android
20109,Mobile,Android
20110,Desktop,iOS
20111,Mobile,iOS
20112,Desktop,iOS
20113,Mobile,macOS
20114,Desktop,Android
20115,Mobile,Android
20116,Mobile,iOS
20117,Desktop,Android
20118,Mobile,Android
20119,Desktop,Windows
20120,Tablet,Android
20121,Mobile,iOS
20122,Mobile,macOS
20123,Desktop,Windows
20124,Desktop,iOS
20125,Desktop,macOS
20126,Mobile,Android
20127,Desktop,iOS
20128,Mobile,Android
20129,Desktop,Android
20130,Desktop,Android
20131,Desktop,Windows
20132,Desktop,iOS
20133,Desktop,Android
20134,Mobile,Android
20135,Mobile,macOS
20136,Mobile,Windows
20137,Mobile,Android
20138,Mobile,Android
20139,Mobile,macOS
20140,Desktop,iOS
20141,Mobile,iOS
20142,Mobile,Android
20143,Desktop,macOS
20144,Desktop,Android
20145,Desktop,Android
20146,Mobile,Android
20147,Mobile,iOS
20148,Mobile,Windows
20149,Desktop,Android
20150,Mobile,Windows
20151,Mobile,iOS
20152,Desktop,iOS
20153,Mobile,Android
20154,Desktop,Android
20155,Mobile,iOS
20156,Mobile,Windows
20157,Mobile,iOS
20158,Mobile,iOS
20159,Desktop,iOS
20160,Mobile,iOS
20161,Mobile,macOS
20162,Desktop,Android
20163,Desktop,iOS
20164,Mobile,Android
20165,Desktop,Windows
20166,Desktop,Android
20167,Mobile,Android
20168,Tablet,Android
20169,Mobile,Windows
20170,Desktop,Android
20171,Mobile,Android
20172,Mobile,macOS
20173,Mobile,Android
20174,Mobile,iOS
20175,Mobile,Windows
20176,Mobile,Android
20177,Desktop,Android
20178,Mobile,Android
20179,Desktop,iOS
20180,Mobile,Android
20181,Mobile,macOS
20182,Mobile,Android
20183,Mobile,Android
20184,Tablet,Android
20185,Desktop,Windows
20186,Mobile,Android
20187,Mobile,Android
20188,Mobile,Android
20189,Desktop,Android
20190,Mobile,macOS
20191,Desktop,macOS
20192,Mobile,Android
20193,Mobile,Android
20194,Mobile,Android
20195,Mobile,Android
20196,Tablet,Windows
20197,Tablet,Android
20198,Mobile,iOS
20199,Mobile,Android
20200,Desktop,Android
20201,Tablet,Android
20202,Desktop,Android
20203,Mobile,iOS
20204,Mobile,iOS
20205,Desktop,iOS
20206,Desktop,Windows
20207,Mobile,Windows
20208,Mobile,macOS
20209,Desktop,iOS
20210,Tablet,Android
20211,Desktop,Windows
20212,Mobile,Android
20213,Mobile,Android
20214,Desktop,Android
20215,Desktop,Windows
20216,Mobile,Android
20217,Desktop,macOS
20218,Desktop,Android
20219,Mobile,Windows
20220,Mobile,Android
20221,Mobile,Android
20222,Mobile,Android
20223,Mobile,Android
20224,Mobile,Windows
20225,Mobile,macOS
20226,Desktop,Android
20227,Mobile,Windows
20228,Mobile,Android
20229,Mobile,macOS
20230,Mobile,iOS
20231,Mobile,Android
20232,Desktop,Android
20233,Mobile,Android
20234,Mobile,Android
20235,Mobile,Android
20236,Mobile,iOS
20237,Mobile,iOS
20238,Desktop,Android
20239,Mobile,iOS
20240,Mobile,iOS
20241,Mobile,Android
20242,Mobile,Android
20243,Mobile,macOS
20244,Mobile,Windows
20245,Mobile,macOS
20246,Mobile,Windows
20247,Desktop,iOS
20248,Desktop,iOS
20249,Desktop,Windows
20250,Tablet,Android
20251,Desktop,iOS
20252,Mobile,Android
20253,Desktop,iOS
20254,Mobile,iOS
20255,Desktop,Android
20256,Tablet,iOS
20257,Desktop,macOS
20258,Mobile,Windows
20259,Desktop,iOS
20260,Mobile,macOS
20261,Desktop,iOS
20262,Mobile,Android
20263,Mobile,Android
20264,Mobile,iOS
20265,Mobile,macOS
20266,Desktop,Android
20267,Mobile,Windows
20268,Desktop,Android
20269,Mobile,iOS
20270,Desktop,Windows
20271,Desktop,iOS
20272,Desktop,iOS
20273,Tablet,Android
20274,Mobile,Android
20275,Mobile,iOS
20276,Desktop,macOS
20277,Mobile,iOS
20278,Mobile,Windows
20279,Mobile,Android
20280,Desktop,Android
20281,Mobile,Android
20282,Desktop,Windows
20283,Desktop,Android
20284,Mobile,Windows
20285,Mobile,Android
20286,Mobile,Android
20287,Mobile,macOS
20288,Mobile,macOS
20289,Mobile,iOS
20290,Tablet,Android
20291,Mobile,Android
20292,Mobile,Android
20293,Desktop,iOS
20294,Mobile,Android
20295,Mobile,iOS
20296,Mobile,Android
20297,Mobile,Android
20298,Mobile,iOS
20299,Desktop,Android
20300,Mobile,iOS
20301,Mobile,Android
20302,Mobile,Windows
20303,Mobile,macOS
20304,Desktop,iOS
20305,Desktop,iOS
20306,Mobile,iOS
20307,Desktop,Android
20308,Desktop,iOS
20309,Mobile,Android
20310,Mobile,macOS
20311,Mobile,Android
20312,Mobile,macOS
20313,Mobile,Android
20314,Mobile,Android
20315,Mobile,Android
20316,Mobile,iOS
20317,Mobile,iOS
20318,Mobile,Android
20319,Mobile,Windows
20320,Mobile,Android
20321,Desktop,Android
20322,Mobile,Windows
20323,Desktop,Android
20324,Desktop,Android
20325,Desktop,Windows
20326,Desktop,Android
20327,Mobile,Android
20328,Desktop,iOS
20329,Desktop,iOS
20330,Desktop,Android
20331,Mobile,iOS
20332,Desktop,iOS
20333,Desktop,macOS
20334,Desktop,Windows
20335,Mobile,iOS
20336,Desktop,iOS
20337,Mobile,Android
20338,Desktop,Android
20339,Mobile,macOS
20340,Mobile,Android
20341,Mobile,Android
20342,Desktop,macOS
20343,Mobile,Android
20344,Tablet,iOS
20345,Tablet,Windows
20346,Desktop,Windows
20347,Desktop,Android
20348,Mobile,Android
20349,Mobile,iOS
20350,Mobile,Android
20351,Mobile,iOS
20352,Mobile,Android
20353,Desktop,Android
20354,Mobile,iOS
20355,Desktop,Android
20356,Desktop,Android
20357,Mobile,Windows
20358,Mobile,Android
20359,Desktop,Windows
20360,Mobile,Windows
20361,Desktop,iOS
20362,Mobile,macOS
20363,Mobile,Android
20364,Tablet,iOS
20365,Mobile,Android
20366,Desktop,Android
20367,Mobile,Windows
20368,Mobile,Windows
20369,Mobile,iOS
20370,Desktop,Android
20371,Mobile,Android
20372,Mobile,macOS
20373,Desktop,Android
20374,Tablet,Android
20375,Desktop,Android
20376,Desktop,Android
20377,Mobile,Windows
20378,Desktop,Windows
20379,Mobile,Android
20380,Mobile,Android
20381,Desktop,Android
20382,Mobile,Android
20383,Mobile,Android
20384,Desktop,Windows
20385,Mobile,Android
20386,Mobile,Android
20387,Mobile,Android
20388,Desktop,Android
20389,Mobile,iOS
20390,Mobile,Android
20391,Desktop,Windows
20392,Desktop,iOS
20393,Tablet,iOS
20394,Mobile,Windows
20395,Desktop,Android
20396,Mobile,Android
20397,Tablet,iOS
20398,Desktop,Android
20399,Mobile,Android
20400,Mobile,Android
20401,Desktop,iOS
20402,Tablet,Android
20403,Desktop,Android
20404,Mobile,iOS
20405,Mobile,macOS
20406,Mobile,iOS
20407,Mobile,Android
20408,Mobile,iOS
20409,Mobile,Android
20410,Desktop,Android
20411,Mobile,Android
20412,Mobile,iOS
20413,Mobile,Windows
20414,Desktop,macOS
20415,Desktop,iOS
20416,Mobile,Windows
20417,Mobile,Android
20418,Desktop,iOS
20419,Desktop,Windows
20420,Desktop,iOS
20421,Mobile,macOS
20422,Desktop,iOS
20423,Desktop,Android
20424,Mobile,Android
20425,Mobile,Android
20426,Mobile,Android
20427,Mobile,Android
20428,Mobile,Android
20429,Mobile,Android
20430,Desktop,Windows
20431,Mobile,iOS
20432,Mobile,Android
20433,Mobile,Android
20434,Mobile,iOS
20435,Desktop,iOS
20436,Tablet,Android
20437,Mobile,iOS
20438,Mobile,iOS
20439,Mobile,iOS
20440,Desktop,macOS
20441,Mobile,Android
20442,Mobile,Android
20443,Mobile,Android
20444,Mobile,Android
20445,Mobile,Android
20446,Tablet,iOS
20447,Mobile,Android
20448,Mobile,iOS
20449,Mobile,Android
20450,Mobile,iOS
20451,Mobile,macOS
20452,Desktop,Windows
20453,Tablet,Android
20454,Mobile,Android
20455,Desktop,Android
20456,Mobile,Windows
20457,Tablet,Windows
20458,Mobile,Android
20459,Mobile,iOS
20460,Mobile,Android
20461,Tablet,Windows
20462,Desktop,iOS
20463,Desktop,Windows
20464,Mobile,macOS
20465,Desktop,Android
20466,Mobile,iOS
20467,Mobile,macOS
20468,Tablet,Windows
20469,Tablet,macOS
20470,Mobile,iOS
20471,Desktop,iOS
20472,Mobile,Android
20473,Desktop,Android
20474,Mobile,Android
20475,Mobile,macOS
20476,Desktop,Android
20477,Desktop,Windows
20478,Mobile,iOS
20479,Tablet,iOS
20480,Mobile,iOS
20481,Mobile,Android
20482,Mobile,iOS
20483,Mobile,Windows
20484,Mobile,Android
20485,Mobile,Android
20486,Mobile,iOS
20487,Desktop,iOS
20488,Desktop,macOS
20489,Mobile,Android
20490,Desktop,Android
20491,Mobile,iOS
20492,Desktop,Windows
20493,Desktop,iOS
20494,Mobile,Android
20495,Mobile,Android
20496,Tablet,Android
20497,Mobile,Android
20498,Desktop,macOS
20499,Mobile,iOS
20500,Mobile,iOS
20501,Mobile,Windows
20502,Desktop,iOS
20503,Mobile,Android
20504,Desktop,Android
20505,Desktop,Android
20506,Mobile,iOS
20507,Desktop,iOS
20508,Desktop,Windows
20509,Mobile,macOS
20510,Desktop,Windows
20511,Desktop,Windows
20512,Desktop,iOS
20513,Mobile,Android
20514,Mobile,Windows
20515,Mobile,Windows
20516,Mobile,iOS
20517,Desktop,Android
20518,Mobile,Windows
20519,Mobile,Android
20520,Mobile,iOS
20521,Mobile,Android
20522,Desktop,Android
20523,Mobile,Windows
20524,Tablet,Android
20525,Desktop,Windows
20526,Mobile,Android
20527,Desktop,Android
20528,Tablet,Android
20529,Mobile,Android
20530,Desktop,iOS
20531,Mobile,macOS
20532,Desktop,Android
20533,Desktop,iOS
20534,Mobile,iOS
20535,Mobile,iOS
20536,Mobile,iOS
20537,Tablet,Android
20538,Mobile,Android
20539,Desktop,macOS
20540,Mobile,Windows
20541,Desktop,Windows
20542,Mobile,Windows
20543,Mobile,Android
20544,Mobile,macOS
20545,Mobile,Windows
20546,Mobile,Android
20547,Mobile,Windows
20548,Desktop,Windows
20549,Mobile,Android
20550,Desktop,iOS
20551,Mobile,Android
20552,Desktop,Android
20553,Mobile,Windows
20554,Desktop,iOS
20555,Desktop,Android
20556,Tablet,Windows
20557,Desktop,Android
20558,Desktop,Windows
20559,Tablet,Android
20560,Mobile,Android
20561,Mobile,iOS
20562,Mobile,Android
20563,Mobile,Windows
20564,Desktop,Android
20565,Mobile,macOS
20566,Tablet,Android
20567,Mobile,Android
20568,Mobile,iOS
20569,Desktop,Windows
20570,Mobile,Windows
20571,Mobile,Android
20572,Mobile,Windows
20573,Mobile,macOS
20574,Desktop,Android
20575,Mobile,Android
20576,Desktop,Android
20577,Mobile,Android
20578,Mobile,Android
20579,Mobile,Android
20580,Mobile,Android
20581,Mobile,iOS
20582,Mobile,iOS
20583,Mobile,Android
20584,Desktop,Windows
20585,Desktop,Android
20586,Mobile,Android
20587,Mobile,Windows
20588,Mobile,iOS
20589,Mobile,Android
20590,Mobile,macOS
20591,Mobile,iOS
20592,Desktop,iOS
20593,Mobile,Windows
20594,Mobile,Android
20595,Mobile,macOS
20596,Desktop,iOS
20597,Desktop,iOS
20598,Desktop,Android
20599,Desktop,Android
20600,Desktop,Windows
20601,Desktop,macOS
20602,Desktop,iOS
20603,Desktop,Android
20604,Tablet,iOS
20605,Desktop,Windows
20606,Desktop,iOS
20607,Mobile,Android
20608,Mobile,Windows
20609,Mobile,Windows
20610,Mobile,iOS
20611,Mobile,Android
20612,Desktop,Windows
20613,Desktop,Windows
20614,Mobile,macOS
20615,Mobile,Android
20616,Mobile,macOS
20617,Tablet,Windows
20618,Mobile,Windows
20619,Desktop,Android
20620,Mobile,macOS
20621,Mobile,iOS
20622,Mobile,Android
20623,Mobile,Windows
20624,Mobile,iOS
20625,Mobile,Android
20626,Desktop,macOS
20627,Tablet,Android
20628,Desktop,macOS
20629,Mobile,Windows
20630,Desktop,Android
20631,Mobile,Windows
20632,Desktop,Android
20633,Mobile,Windows
20634,Mobile,iOS
20635,Mobile,Android
20636,Mobile,Windows
20637,Mobile,Android
20638,Desktop,Android
20639,Mobile,Android
20640,Desktop,Android
20641,Mobile,iOS
20642,Mobile,Android
20643,Mobile,Windows
20644,Tablet,Android
20645,Mobile,iOS
20646,Desktop,Android
20647,Mobile,iOS
20648,Mobile,Windows
20649,Desktop,Android
20650,Mobile,macOS
20651,Desktop,iOS
20652,Desktop,macOS
20653,Mobile,Windows
20654,Mobile,iOS
20655,Mobile,Android
20656,Mobile,Android
20657,Mobile,Android
20658,Tablet,Windows
20659,Mobile,Android
20660,Mobile,iOS
20661,Tablet,iOS
20662,Desktop,Android
20663,Mobile,Android
20664,Mobile,Windows
20665,Desktop,Android
20666,Mobile,Android
20667,Desktop,Android
20668,Mobile,iOS
20669,Desktop,macOS
20670,Desktop,Android
20671,Mobile,iOS
20672,Mobile,iOS
20673,Desktop,macOS
20674,Mobile,iOS
20675,Desktop,Android
20676,Desktop,Android
20677,Tablet,Android
20678,Mobile,Android
