case_id,transaction_id,customer_id,case_open_date,case_severity,investigation_status,resolution_hours
7094,284265,35506,2025-03-21,Medium,False Positive,5.2
7095,284268,27295,2026-03-15,Critical,Confirmed Fraud,18.0
7096,284301,1624,2025-10-31,Critical,Confirmed Fraud,16.2
7097,284313,3985,2026-10-16,Medium,Confirmed Fraud,7.8
7098,284373,41092,2026-05-21,High,Confirmed Fraud,11.8
7099,284384,42449,2026-09-27,Medium,Confirmed Fraud,24.8
7100,284399,36390,2026-09-26,Medium,Confirmed Fraud,7.7
7101,284451,5471,2025-07-09,Critical,Confirmed Fraud,25.4
7102,284462,42309,2026-11-27,Medium,Under Review,30.4
7103,284560,31818,2026-05-14,High,Confirmed Fraud,18.0
7104,284751,9034,2025-12-23,Medium,Confirmed Fraud,10.8
7105,284820,48210,2025-01-27,Low,False Positive,8.4
7106,284863,42025,2026-05-16,Low,Confirmed Fraud,5.9
7107,284884,25372,2025-01-10,Medium,Confirmed Fraud,5.2
7108,284901,6885,2025-12-08,Medium,Confirmed Fraud,7.8
7109,284905,39125,2026-02-21,Medium,Confirmed Fraud,9.1
7110,284935,6029,2025-03-16,High,Confirmed Fraud,5.6
7111,284956,40182,2026-09-21,Medium,False Positive,9.3
7112,285000,4302,2026-10-23,Medium,Confirmed Fraud,4.9
7113,285163,40884,2025-05-29,High,Confirmed Fraud,4.3
7114,285170,25036,2025-10-05,High,False Positive,8.3
7115,285216,23907,2026-02-19,Low,Confirmed Fraud,10.7
7116,285256,19281,2025-07-15,High,Confirmed Fraud,9.8
7117,285263,41930,2025-03-13,Medium,Confirmed Fraud,4.1
7118,285273,16765,2026-05-28,High,Confirmed Fraud,10.8
7119,285349,11075,2025-08-29,Medium,Confirmed Fraud,2.3
7120,285489,39802,2026-06-14,High,False Positive,3.6
7121,285509,33143,2025-03-19,Medium,Confirmed Fraud,3.6
7122,285528,10265,2025-04-21,Low,False Positive,5.4
7123,285544,12542,2025-02-22,Medium,Confirmed Fraud,2.7
7124,285558,49726,2025-01-30,High,Confirmed Fraud,8.8
7125,285582,20523,2025-07-04,Medium,Confirmed Fraud,10.6
7126,285588,7232,2025-01-02,Critical,Confirmed Fraud,6.6
7127,285692,5950,2025-01-09,High,Closed - No Fraud,6.7
7128,285733,46973,2025-04-16,High,Confirmed Fraud,10.2
7129,285740,47957,2025-01-08,High,Under Review,9.7
7130,285751,36531,2025-03-22,Medium,Confirmed Fraud,5.7
7131,285769,38807,2025-08-03,Medium,Confirmed Fraud,9.0
7132,285779,17835,2025-11-04,Medium,Confirmed Fraud,64.2
7133,285786,45507,2026-06-03,High,Confirmed Fraud,4.4
7134,285812,27459,2026-02-27,Low,Under Review,18.8
7135,285894,15659,2025-01-16,Medium,Closed - No Fraud,37.2
7136,285959,4941,2026-04-24,Critical,Closed - No Fraud,8.5
7137,286004,15237,2026-05-14,Low,False Positive,12.7
7138,286036,15030,2025-01-16,Critical,Under Review,11.6
7139,286046,18453,2025-01-28,Medium,Under Review,13.7
7140,286055,14503,2025-12-18,High,Confirmed Fraud,7.6
7141,286063,42517,2025-04-14,Medium,Confirmed Fraud,17.4
7142,286069,4860,2025-03-04,Medium,Confirmed Fraud,25.8
7143,286076,23386,2025-05-29,Low,Confirmed Fraud,4.6
7144,286118,2661,2026-09-30,Medium,Confirmed Fraud,3.7
7145,286129,36384,2025-05-13,High,Confirmed Fraud,4.0
7146,286181,33788,2026-03-04,Low,False Positive,8.8
7147,286183,9901,2025-03-15,Medium,Confirmed Fraud,3.0
7148,286192,45719,2025-01-16,Low,False Positive,12.6
7149,286213,34132,2026-02-23,Medium,Under Review,10.1
7150,286300,15600,2026-09-07,Critical,Confirmed Fraud,5.0
7151,286312,41165,2025-03-26,Low,Confirmed Fraud,39.6
7152,286402,39275,2026-08-24,High,False Positive,7.1
7153,286485,38297,2025-08-22,Medium,Closed - No Fraud,2.7
7154,286490,16331,2026-06-02,High,Confirmed Fraud,2.3
7155,286506,45794,2026-06-21,High,Closed - No Fraud,16.9
7156,286547,14510,2026-12-29,High,Closed - No Fraud,3.9
7157,286562,45833,2026-05-11,High,False Positive,35.0
7158,286584,44500,2026-08-18,High,Confirmed Fraud,6.2
7159,286610,21323,2026-12-16,Low,Closed - No Fraud,25.6
7160,286617,3391,2025-11-25,High,Closed - No Fraud,14.4
7161,286669,15893,2025-01-28,High,Closed - No Fraud,2.6
7162,286709,38013,2026-09-25,Low,Under Review,12.2
7163,286714,19173,2026-07-07,Medium,Confirmed Fraud,5.8
7164,286718,20431,2026-12-05,Critical,Under Review,48.0
7165,286779,1799,2026-10-17,Critical,Confirmed Fraud,8.9
7166,286847,38024,2025-02-14,High,Confirmed Fraud,2.4
7167,286849,13086,2025-02-17,Low,Confirmed Fraud,6.6
7168,286913,24505,2025-01-01,Medium,Confirmed Fraud,19.1
7169,286917,46680,2026-01-20,High,False Positive,1.3
7170,286953,3491,2026-06-24,High,Closed - No Fraud,11.3
7171,286999,30468,2025-01-31,Medium,Confirmed Fraud,24.3
7172,287010,20817,2025-06-05,High,Confirmed Fraud,5.2
7173,287023,39639,2025-07-02,High,Under Review,13.5
7174,287060,20605,2025-03-29,High,Confirmed Fraud,10.6
7175,287120,21054,2025-04-03,High,Closed - No Fraud,9.2
7176,287200,15916,2026-06-30,High,Confirmed Fraud,3.9
7177,287221,43544,2026-03-20,High,False Positive,8.0
7178,287236,31985,2026-01-27,Medium,Closed - No Fraud,9.5
7179,287249,46010,2026-07-31,Medium,Confirmed Fraud,5.6
7180,287261,1228,2025-03-23,High,Confirmed Fraud,8.7
7181,287272,3066,2026-05-19,Medium,Confirmed Fraud,4.1
7182,287335,2720,2025-05-10,High,Confirmed Fraud,9.5
7183,287408,36284,2026-06-23,Low,Confirmed Fraud,17.0
7184,287424,1478,2026-11-09,Medium,Confirmed Fraud,26.2
7185,287432,23342,2025-08-24,High,Closed - No Fraud,3.0
7186,287461,36395,2025-06-25,High,False Positive,12.7
7187,287471,4510,2025-05-15,High,Confirmed Fraud,2.7
7188,287510,23313,2026-01-01,Low,Confirmed Fraud,23.6
7189,287528,6976,2025-04-21,Medium,Confirmed Fraud,30.5
7190,287532,24702,2025-04-25,Medium,Confirmed Fraud,30.8
7191,287573,42961,2025-06-24,Low,Confirmed Fraud,27.4
7192,287585,14864,2025-01-26,Critical,Confirmed Fraud,3.6
7193,287587,18243,2026-12-29,Medium,False Positive,5.8
7194,287655,1289,2026-05-04,High,Closed - No Fraud,14.1
7195,287740,29959,2026-11-11,High,Confirmed Fraud,5.3
7196,287801,22386,2025-03-02,High,Confirmed Fraud,10.9
7197,287820,29987,2025-01-22,Medium,Confirmed Fraud,68.9
7198,287919,13954,2026-10-13,Critical,Confirmed Fraud,12.7
7199,287934,32649,2025-02-08,Medium,Confirmed Fraud,9.5
7200,288083,21456,2025-12-16,Medium,Closed - No Fraud,1.6
7201,288240,35636,2026-04-12,Critical,Under Review,4.6
7202,288302,29987,2025-08-14,High,Confirmed Fraud,28.1
7203,288307,47723,2026-07-31,High,Confirmed Fraud,14.1
7204,288425,29085,2026-01-10,Medium,Confirmed Fraud,3.1
7205,288509,13499,2025-09-21,Critical,Confirmed Fraud,85.5
7206,288519,3404,2025-02-12,Critical,Under Review,11.4
7207,288535,15178,2025-01-04,High,Under Review,11.8
7208,288560,35510,2026-09-08,Medium,Confirmed Fraud,5.8
7209,288578,26668,2025-12-27,High,Confirmed Fraud,2.8
7210,288596,10328,2025-11-20,High,Confirmed Fraud,9.1
7211,288633,44187,2025-06-27,Medium,Confirmed Fraud,12.0
7212,288644,994,2025-06-23,Medium,Under Review,4.6
7213,288703,37314,2025-04-04,Critical,Confirmed Fraud,30.1
7214,288786,30673,2025-12-06,Low,Confirmed Fraud,1.6
7215,288789,33866,2026-04-11,Low,Confirmed Fraud,6.1
7216,288812,15220,2025-11-10,High,False Positive,18.9
7217,288834,18000,2025-04-10,Medium,False Positive,4.8
7218,288838,8448,2026-12-03,Medium,Confirmed Fraud,17.9
7219,288868,25709,2026-10-18,Low,Confirmed Fraud,11.7
7220,288899,28293,2026-10-06,High,Confirmed Fraud,5.0
7221,288910,2610,2025-09-30,High,Confirmed Fraud,20.3
7222,288913,16740,2025-11-20,Medium,Closed - No Fraud,15.3
7223,289012,47843,2025-04-06,Medium,Closed - No Fraud,10.2
7224,289024,40456,2025-03-05,Medium,Closed - No Fraud,37.4
7225,289135,32670,2025-03-04,Medium,Confirmed Fraud,7.3
7226,289236,27316,2026-09-22,High,Confirmed Fraud,15.3
7227,289265,22584,2025-03-25,High,Confirmed Fraud,14.1
7228,289296,1024,2025-03-31,High,Confirmed Fraud,15.3
7229,289351,30759,2025-04-01,High,Confirmed Fraud,45.4
7230,289388,41215,2026-08-27,Critical,False Positive,5.8
7231,289406,16332,2026-06-27,High,Confirmed Fraud,15.7
7232,289422,22487,2026-05-16,High,Confirmed Fraud,3.6
7233,289460,29905,2026-06-17,Low,Confirmed Fraud,28.7
7234,289469,45267,2025-09-06,Medium,Closed - No Fraud,9.8
7235,289480,5474,2026-01-23,High,Confirmed Fraud,13.7
7236,289584,46579,2026-01-08,Critical,Closed - No Fraud,4.7
7237,289598,9142,2026-01-23,High,Confirmed Fraud,3.0
7238,289635,42578,2025-11-26,Medium,Confirmed Fraud,17.3
7239,289652,6165,2026-07-22,Medium,Under Review,13.1
7240,289703,13392,2026-03-18,High,Confirmed Fraud,3.1
7241,289748,15791,2025-01-09,High,Confirmed Fraud,10.6
7242,289772,11383,2025-08-17,Medium,Confirmed Fraud,5.9
7243,289878,28655,2025-10-01,Low,Confirmed Fraud,4.6
7244,289882,23386,2026-03-02,Medium,Closed - No Fraud,3.0
7245,289894,45797,2025-07-18,High,Confirmed Fraud,11.1
7246,289924,242,2026-07-30,High,Closed - No Fraud,2.9
7247,289935,3098,2025-07-27,Medium,Confirmed Fraud,14.5
7248,290036,31239,2026-11-22,Medium,False Positive,3.6
7249,290042,28247,2025-12-16,High,Confirmed Fraud,28.8
7250,290154,34027,2025-11-28,Low,Closed - No Fraud,6.0
7251,290155,48717,2025-03-29,High,Confirmed Fraud,9.3
7252,290321,6050,2025-10-07,High,Confirmed Fraud,7.7
7253,290392,43016,2025-02-25,Medium,Confirmed Fraud,27.5
7254,290414,32839,2026-03-01,Medium,Confirmed Fraud,7.7
7255,290427,28557,2025-05-05,Medium,Confirmed Fraud,55.4
7256,290533,4244,2025-08-20,High,Confirmed Fraud,12.5
7257,290589,34092,2025-10-07,High,Confirmed Fraud,3.4
7258,290594,1761,2026-07-08,Critical,Confirmed Fraud,6.1
7259,290614,15213,2025-12-26,High,Confirmed Fraud,17.2
7260,290619,40843,2025-11-21,Low,Confirmed Fraud,14.7
7261,290625,15095,2026-10-21,High,Confirmed Fraud,39.7
7262,290735,1159,2025-08-24,Low,Confirmed Fraud,9.5
7263,290744,39208,2026-12-20,High,Confirmed Fraud,2.9
7264,290775,29878,2026-03-25,Low,Confirmed Fraud,37.5
7265,290976,35983,2025-09-18,Critical,Under Review,5.4
7266,290980,29688,2025-10-27,High,Confirmed Fraud,7.0
7267,291002,21521,2026-07-03,Low,False Positive,24.0
7268,291004,5241,2025-01-05,High,Confirmed Fraud,7.0
7269,291096,37170,2025-06-19,Low,False Positive,5.0
7270,291141,44014,2026-10-24,High,Confirmed Fraud,8.0
7271,291145,22650,2026-06-27,High,Confirmed Fraud,7.1
7272,291148,10939,2025-09-24,Critical,Confirmed Fraud,28.8
7273,291287,33742,2025-02-09,High,Confirmed Fraud,19.6
7274,291304,17928,2026-04-01,High,Confirmed Fraud,6.5
7275,291310,1292,2025-02-14,Medium,Confirmed Fraud,12.3
7276,291383,43347,2025-05-28,High,Confirmed Fraud,12.2
7277,291408,5309,2025-04-06,Medium,Closed - No Fraud,19.2
7278,291411,48948,2026-12-05,High,Under Review,9.8
7279,291424,27564,2026-08-12,Medium,Closed - No Fraud,11.1
7280,291514,22810,2025-11-06,Medium,Confirmed Fraud,12.5
7281,291568,11177,2026-11-02,Critical,Confirmed Fraud,10.2
7282,291570,34681,2026-07-30,Critical,Under Review,13.0
7283,291686,46670,2026-02-02,High,Confirmed Fraud,11.8
7284,291800,4938,2026-03-30,High,Confirmed Fraud,2.1
7285,291840,49468,2025-01-21,Critical,Confirmed Fraud,2.5
7286,291923,1197,2026-10-04,High,Confirmed Fraud,35.5
7287,291943,39374,2025-02-16,Medium,Confirmed Fraud,8.3
7288,291976,49588,2025-02-19,High,Confirmed Fraud,28.6
7289,292039,7648,2025-09-01,Critical,Confirmed Fraud,12.8
7290,292079,3818,2026-02-28,Low,Closed - No Fraud,9.6
7291,292096,5112,2026-04-09,Critical,Confirmed Fraud,18.7
7292,292138,17892,2025-12-31,Medium,Confirmed Fraud,6.3
7293,292145,4563,2026-01-14,High,False Positive,2.6
7294,292396,32529,2026-02-05,Critical,Confirmed Fraud,7.7
7295,292429,26851,2026-01-12,High,Confirmed Fraud,15.7
7296,292430,37288,2025-07-30,High,Confirmed Fraud,16.9
7297,292469,43925,2025-01-16,High,Confirmed Fraud,11.5
7298,292510,27917,2025-06-20,High,Confirmed Fraud,25.0
7299,292621,23809,2025-01-09,Medium,Confirmed Fraud,10.7
7300,292661,12297,2025-04-14,High,Confirmed Fraud,27.0
7301,292662,28097,2026-05-26,Medium,Confirmed Fraud,9.4
7302,292738,17077,2025-01-10,High,Confirmed Fraud,30.7
7303,292741,1589,2026-11-28,Medium,Under Review,11.6
7304,292758,7372,2025-10-19,High,Confirmed Fraud,19.6
7305,292843,44262,2025-07-26,Medium,False Positive,22.9
7306,292900,23994,2025-12-03,Critical,Confirmed Fraud,75.6
7307,292917,45223,2025-12-10,High,Confirmed Fraud,16.0
7308,292962,17355,2025-05-26,Medium,Confirmed Fraud,32.1
7309,293025,3817,2025-08-27,Critical,Confirmed Fraud,19.1
7310,293027,20719,2026-11-30,Low,Confirmed Fraud,4.9
7311,293109,9918,2026-12-03,Low,Under Review,8.6
7312,293137,11013,2025-08-27,Medium,Confirmed Fraud,37.7
7313,293142,48887,2025-04-25,Critical,Confirmed Fraud,11.2
7314,293202,7980,2025-02-18,High,Closed - No Fraud,42.6
7315,293209,1341,2026-07-06,Critical,Closed - No Fraud,19.7
7316,293333,6984,2026-02-15,Low,Confirmed Fraud,49.9
7317,293373,4949,2026-09-12,Medium,Confirmed Fraud,15.6
7318,293407,4125,2025-02-19,Critical,Confirmed Fraud,13.2
7319,293460,6262,2025-05-17,Medium,Confirmed Fraud,12.2
7320,293500,19184,2026-08-16,High,Confirmed Fraud,11.4
7321,293510,3222,2026-04-16,Medium,Confirmed Fraud,3.8
7322,293563,7397,2026-09-27,Medium,Confirmed Fraud,17.9
7323,293567,25675,2026-09-14,High,Confirmed Fraud,15.0
7324,293727,44525,2025-02-01,Medium,Confirmed Fraud,8.6
7325,293890,35127,2025-09-15,High,Confirmed Fraud,6.4
7326,293902,16439,2025-06-09,Medium,Confirmed Fraud,15.6
7327,293905,18819,2025-02-11,Medium,Confirmed Fraud,11.1
7328,293917,150,2026-06-12,High,Confirmed Fraud,6.0
7329,293942,25861,2025-11-21,High,False Positive,4.9
7330,293950,26085,2025-03-30,Medium,Confirmed Fraud,5.4
7331,293995,1426,2025-08-08,High,Confirmed Fraud,17.3
7332,294022,19899,2025-07-25,High,Closed - No Fraud,15.2
7333,294027,20839,2026-06-30,High,Under Review,6.1
7334,294059,42532,2026-01-20,High,Confirmed Fraud,5.6
7335,294145,15025,2025-10-10,Low,Confirmed Fraud,19.8
7336,294203,19757,2025-03-20,High,Under Review,3.7
7337,294220,962,2026-08-24,Low,Confirmed Fraud,13.0
7338,294255,4510,2026-02-20,Low,Confirmed Fraud,14.8
7339,294331,6122,2025-06-12,Medium,Confirmed Fraud,16.7
7340,294421,14819,2025-07-10,Medium,Confirmed Fraud,10.4
7341,294427,21018,2026-08-30,Critical,Confirmed Fraud,12.7
7342,294510,20490,2026-10-01,High,Confirmed Fraud,6.4
7343,294573,44853,2025-08-05,Medium,Confirmed Fraud,4.1
7344,294592,23430,2026-02-24,High,Confirmed Fraud,8.3
7345,294714,20462,2026-03-19,Medium,Closed - No Fraud,14.2
7346,294865,25990,2025-11-10,Medium,Confirmed Fraud,6.5
7347,294956,24674,2025-10-24,High,Closed - No Fraud,5.2
7348,294972,23119,2026-10-25,Critical,Under Review,29.0
7349,294990,4090,2026-09-09,Low,Confirmed Fraud,8.0
7350,295007,32229,2026-07-08,Medium,Under Review,21.4
7351,295022,33243,2026-08-08,High,Closed - No Fraud,23.8
7352,295080,38805,2025-01-02,Low,Closed - No Fraud,5.5
7353,295122,12203,2026-11-27,Low,Confirmed Fraud,18.4
7354,295127,48215,2025-01-26,Medium,False Positive,13.6
7355,295151,17544,2025-07-11,Low,Confirmed Fraud,4.3
7356,295152,25299,2025-03-17,High,Under Review,13.6
7357,295211,37117,2026-10-21,Medium,Closed - No Fraud,9.5
7358,295230,29524,2025-09-21,Critical,Confirmed Fraud,11.1
7359,295243,28392,2025-04-10,Medium,Under Review,8.6
7360,295284,46020,2025-08-09,Medium,Confirmed Fraud,3.9
7361,295325,48033,2025-09-12,Medium,Closed - No Fraud,29.3
7362,295400,4208,2025-12-12,High,Confirmed Fraud,3.2
7363,295405,47805,2026-08-18,High,Confirmed Fraud,3.0
7364,295410,36750,2026-08-04,Low,Confirmed Fraud,6.1
7365,295512,12523,2026-08-22,High,Closed - No Fraud,34.5
7366,295690,48638,2026-07-19,Medium,Confirmed Fraud,3.5
7367,295695,46947,2026-07-25,Low,Under Review,9.9
7368,295714,37885,2025-09-03,Medium,Confirmed Fraud,5.7
7369,295778,45104,2026-05-29,High,Closed - No Fraud,3.4
7370,295823,22911,2026-10-06,Medium,Closed - No Fraud,3.8
7371,295903,41477,2025-09-10,High,Confirmed Fraud,19.0
7372,296027,19305,2026-10-12,High,Confirmed Fraud,5.0
7373,296118,46178,2025-05-02,High,Confirmed Fraud,10.2
7374,296124,1585,2026-10-10,Medium,Confirmed Fraud,12.7
7375,296178,31032,2025-05-18,Medium,Confirmed Fraud,17.6
7376,296262,9811,2026-01-24,Critical,Confirmed Fraud,7.0
7377,296268,1159,2025-05-25,Medium,False Positive,15.2
7378,296280,7627,2026-11-22,Critical,False Positive,17.1
7379,296401,4198,2025-07-09,Low,Confirmed Fraud,10.2
7380,296421,7323,2025-08-21,Medium,Closed - No Fraud,13.8
7381,296504,39473,2025-01-15,Medium,Under Review,4.6
7382,296525,24403,2025-01-22,High,Confirmed Fraud,12.6
7383,296588,37668,2025-01-28,Medium,Confirmed Fraud,5.2
7384,296593,37659,2025-07-12,Medium,Confirmed Fraud,17.2
7385,296647,46439,2026-03-09,High,Confirmed Fraud,13.3
7386,296717,13591,2026-02-20,High,False Positive,27.9
7387,296727,46510,2026-02-20,Medium,Closed - No Fraud,14.4
7388,296797,31651,2025-01-04,Medium,Closed - No Fraud,8.7
7389,296838,45678,2026-05-21,High,Confirmed Fraud,18.3
7390,296849,1124,2026-03-02,High,Confirmed Fraud,11.1
7391,296876,6341,2025-01-28,High,Under Review,19.5
7392,296954,25119,2026-12-13,High,Confirmed Fraud,39.7
7393,296981,42676,2025-03-01,High,Closed - No Fraud,3.9
7394,296985,17192,2025-07-06,Low,Confirmed Fraud,11.2
7395,297016,3093,2026-05-14,Critical,Closed - No Fraud,6.0
7396,297039,41858,2025-02-14,Low,Confirmed Fraud,5.3
7397,297096,39913,2026-12-01,Critical,Confirmed Fraud,13.5
7398,297113,48394,2025-08-19,Critical,Closed - No Fraud,5.7
7399,297119,1894,2025-05-10,High,Confirmed Fraud,9.8
7400,297154,19954,2025-08-29,Low,Under Review,18.1
7401,297157,15016,2025-06-01,High,Confirmed Fraud,3.1
7402,297210,13729,2025-04-28,Medium,Confirmed Fraud,7.4
7403,297276,30839,2026-08-31,Low,Confirmed Fraud,10.8
7404,297284,28842,2025-05-16,Medium,Confirmed Fraud,1.9
7405,297306,18189,2025-12-30,Low,Confirmed Fraud,20.5
7406,297407,9276,2026-03-20,High,Confirmed Fraud,12.5
7407,297414,29904,2025-04-29,Critical,Confirmed Fraud,6.0
7408,297460,22681,2026-02-21,Critical,Under Review,34.7
7409,297469,7935,2025-04-02,Medium,Confirmed Fraud,6.4
7410,297515,29225,2025-10-06,Medium,Confirmed Fraud,13.0
7411,297541,32810,2025-04-10,Medium,Confirmed Fraud,4.0
7412,297605,21231,2025-04-29,Medium,Confirmed Fraud,12.2
7413,297648,38139,2025-07-04,Medium,Closed - No Fraud,4.5
7414,297651,34955,2026-01-25,Medium,Confirmed Fraud,13.4
7415,297658,40954,2026-06-30,Low,Confirmed Fraud,31.3
7416,297788,13163,2025-12-20,High,Closed - No Fraud,9.2
7417,297819,5693,2026-09-08,Low,Confirmed Fraud,8.5
7418,297822,20255,2026-08-11,Low,Closed - No Fraud,40.2
7419,297897,27537,2026-03-28,Medium,Under Review,8.7
7420,297977,9045,2025-09-12,Medium,False Positive,2.1
7421,297997,32619,2025-06-09,Critical,Closed - No Fraud,51.2
7422,298009,12361,2026-06-23,Critical,Confirmed Fraud,15.9
7423,298044,6836,2025-06-17,Medium,Confirmed Fraud,15.1
7424,298045,14675,2026-01-26,High,Confirmed Fraud,14.8
7425,298142,6813,2025-04-17,Low,Closed - No Fraud,8.6
7426,298161,31033,2025-08-29,Medium,Confirmed Fraud,11.1
7427,298191,38608,2025-12-18,High,Confirmed Fraud,31.1
7428,298195,39009,2026-12-04,High,Confirmed Fraud,15.0
7429,298243,48453,2025-11-18,Critical,Confirmed Fraud,3.7
7430,298246,13592,2026-07-28,Critical,Confirmed Fraud,7.2
7431,298261,14871,2026-06-16,High,Confirmed Fraud,10.1
7432,298293,4468,2025-08-14,Medium,Confirmed Fraud,35.0
7433,298299,33127,2025-10-02,Medium,Confirmed Fraud,7.7
7434,298363,5327,2026-09-22,Critical,Closed - No Fraud,21.3
7435,298380,14723,2026-09-02,Medium,Closed - No Fraud,21.8
7436,298396,6513,2025-09-19,Medium,Confirmed Fraud,24.2
7437,298420,28876,2025-01-09,High,Under Review,15.4
7438,298429,15043,2026-03-10,Medium,Confirmed Fraud,17.7
7439,298568,46450,2025-08-03,Medium,Confirmed Fraud,55.7
7440,298594,17098,2025-03-24,Medium,Confirmed Fraud,21.0
7441,298605,34069,2026-07-05,High,False Positive,3.7
7442,298613,41642,2025-07-30,Low,Confirmed Fraud,25.6
7443,298650,29186,2025-06-01,Critical,Under Review,8.5
7444,298661,15516,2025-01-12,High,Confirmed Fraud,7.9
7445,298710,32870,2025-11-06,Medium,Under Review,3.2
7446,298746,26443,2025-06-01,Medium,Confirmed Fraud,16.4
7447,298755,42247,2026-04-06,High,False Positive,17.2
7448,298792,47152,2026-05-27,High,Under Review,19.9
7449,298807,43638,2025-02-27,Low,Under Review,5.6
7450,298839,21018,2026-03-15,High,Confirmed Fraud,14.4
7451,298894,43523,2026-12-17,High,Confirmed Fraud,3.0
7452,298931,1856,2025-08-25,High,False Positive,5.4
7453,298943,38869,2025-07-27,Low,Confirmed Fraud,15.6
7454,298984,47131,2026-02-18,Low,Confirmed Fraud,13.5
7455,299031,39081,2025-08-17,High,Confirmed Fraud,25.4
7456,299062,13604,2026-08-22,High,Confirmed Fraud,19.8
7457,299063,16411,2025-10-20,Critical,Under Review,8.3
7458,299094,40979,2025-05-28,High,Confirmed Fraud,4.1
7459,299101,8874,2026-12-07,Critical,False Positive,22.7
7460,299122,514,2025-02-26,Low,Confirmed Fraud,6.1
7461,299132,17034,2025-02-03,Critical,Confirmed Fraud,3.9
7462,299137,6851,2026-09-20,Low,Confirmed Fraud,9.5
7463,299172,41167,2026-01-09,Medium,Confirmed Fraud,28.4
7464,299200,6952,2025-03-19,Medium,Confirmed Fraud,3.5
7465,299267,42609,2025-02-05,Low,Confirmed Fraud,38.0
7466,299306,1030,2026-02-23,Low,False Positive,3.6
7467,299326,20990,2025-03-29,Medium,Confirmed Fraud,18.8
7468,299345,47523,2025-03-02,Medium,Under Review,3.4
7469,299403,14854,2025-04-09,Critical,Closed - No Fraud,6.9
7470,299474,25114,2025-11-21,Low,Closed - No Fraud,27.4
7471,299514,16100,2025-02-18,Medium,Confirmed Fraud,7.2
7472,299557,42223,2025-07-19,Medium,Confirmed Fraud,17.8
7473,299599,11037,2026-07-25,Low,Confirmed Fraud,12.0
7474,299642,41747,2025-01-23,Critical,False Positive,3.5
7475,299679,37567,2025-04-27,Critical,Confirmed Fraud,4.0
