friction_event_id,transaction_id,customer_id,event_datetime,friction_type,resolution
18226,259194,5228,2026-02-05 10:05:00,Verification Required,Resolved
18227,259201,31419,2026-02-27 21:21:00,Verification Required,Resolved
18228,259211,22448,2025-10-20 11:59:00,Payment Decline,Resolved After Retry
18229,259258,1153,2025-08-05 06:56:00,Verification Required,Resolved
18230,259283,34376,2026-05-04 05:04:00,Verification Required,Resolved
18231,259287,11629,2026-10-14 05:08:00,Payment Decline,Resolved
18232,259301,9923,2025-04-03 08:04:00,Verification Required,Resolved
18233,259308,11596,2026-10-06 02:57:00,Payment Decline,Resolved
18234,259311,162,2026-01-02 16:17:00,Repeated Payment Attempt,Resolved
18235,259322,26997,2025-03-03 10:43:00,Account Review,Resolved
18236,259327,12924,2025-11-14 22:19:00,Account Review,Resolved
18237,259361,32368,2025-07-11 13:12:00,Payment Decline,Resolved
18238,259370,4939,2025-01-16 02:44:00,Payment Decline,Resolved
18239,259376,38257,2026-08-03 17:58:00,Payment Decline,Resolved
18240,259378,38220,2026-08-08 18:54:00,Verification Required,Resolved
18241,259384,25240,2026-05-14 17:37:00,Repeated Payment Attempt,Resolved
18242,259407,44848,2025-03-25 13:11:00,Payment Decline,Resolved
18243,259421,31201,2026-04-25 07:06:00,Payment Decline,Resolved
18244,259430,35,2025-02-02 02:59:00,Account Review,Resolved
18245,259447,36520,2025-11-17 17:17:00,Repeated Payment Attempt,Unresolved
18246,259454,33352,2025-09-11 11:01:00,Verification Required,Resolved
18247,259483,25317,2026-04-21 23:31:00,Repeated Payment Attempt,Unresolved
18248,259484,22042,2026-05-04 06:26:00,Verification Required,Unresolved
18249,259498,31029,2026-04-16 11:26:00,Account Review,Resolved
18250,259538,30413,2026-05-07 22:41:00,Payment Decline,Unresolved
18251,259687,26765,2026-02-09 08:30:00,Repeated Payment Attempt,Resolved
18252,259711,45720,2026-06-18 04:13:00,Verification Required,Resolved
18253,259715,34760,2026-01-31 01:24:00,Repeated Payment Attempt,Resolved
18254,259720,35800,2025-10-22 22:39:00,Verification Required,Resolved
18255,259727,24731,2026-01-06 08:11:00,Verification Required,Resolved After Retry
18256,259752,14369,2026-03-15 08:39:00,Verification Required,Resolved
18257,259774,18327,2026-04-11 20:25:00,Payment Decline,Resolved
18258,259784,46471,2025-09-19 00:50:00,Account Review,Resolved
18259,259786,31315,2026-12-21 22:34:00,Repeated Payment Attempt,Resolved
18260,259791,5885,2025-05-20 12:16:00,Account Review,Resolved
18261,259799,40414,2025-10-14 07:59:00,Payment Decline,Resolved
18262,259815,34168,2025-10-26 17:34:00,Payment Decline,Resolved
18263,259833,28683,2026-10-14 23:20:00,Payment Decline,Resolved
18264,259836,24290,2026-10-11 13:47:00,Payment Decline,Resolved After Retry
18265,259845,514,2025-10-17 16:15:00,Verification Required,Resolved After Retry
18266,259846,6919,2026-06-27 05:25:00,Payment Decline,Resolved
18267,259886,26150,2026-05-24 19:02:00,Account Review,Resolved
18268,259904,24640,2025-04-05 06:30:00,Account Review,Resolved
18269,259911,24972,2025-09-21 08:02:00,Verification Required,Resolved
18270,259924,34379,2025-02-06 13:43:00,Payment Decline,Resolved
18271,259927,26384,2026-02-12 21:31:00,Payment Decline,Resolved After Retry
18272,259933,49151,2025-08-31 08:03:00,Payment Decline,Resolved
18273,259982,6785,2025-01-28 14:43:00,Payment Decline,Resolved After Retry
18274,259985,8123,2025-05-18 20:52:00,Payment Decline,Resolved
18275,259988,44166,2025-02-02 18:41:00,Payment Decline,Unresolved
18276,260007,5615,2026-03-09 19:36:00,Account Review,Unresolved
18277,260023,33445,2026-06-04 11:06:00,Verification Required,Resolved
18278,260024,46506,2026-07-01 20:08:00,Repeated Payment Attempt,Resolved
18279,260032,21924,2025-10-01 02:12:00,Payment Decline,Resolved
18280,260107,18269,2026-05-21 08:05:00,Payment Decline,Resolved
18281,260111,36002,2026-05-10 08:46:00,Verification Required,Resolved After Retry
18282,260123,33343,2026-11-27 09:59:00,Repeated Payment Attempt,Resolved
18283,260143,39755,2025-11-25 19:16:00,Account Review,Resolved After Retry
18284,260165,31135,2026-05-03 09:30:00,Repeated Payment Attempt,Resolved
18285,260171,28437,2026-05-01 06:07:00,Account Review,Resolved
18286,260197,45973,2026-11-30 23:11:00,Verification Required,Resolved
18287,260198,22677,2025-01-06 21:02:00,Payment Decline,Unresolved
18288,260204,28098,2025-05-06 05:18:00,Payment Decline,Resolved After Retry
18289,260211,2931,2026-06-16 04:45:00,Verification Required,Resolved After Retry
18290,260215,36506,2026-07-06 04:46:00,Payment Decline,Resolved
18291,260216,29067,2025-05-11 11:14:00,Payment Decline,Resolved
18292,260221,25270,2025-05-09 20:30:00,Payment Decline,Resolved After Retry
18293,260229,41843,2025-05-04 12:16:00,Repeated Payment Attempt,Resolved
18294,260248,7158,2026-10-05 21:09:00,Payment Decline,Resolved
18295,260312,729,2025-08-20 12:37:00,Payment Decline,Resolved After Retry
18296,260358,43273,2025-09-20 23:11:00,Verification Required,Resolved
18297,260371,49306,2025-01-29 12:41:00,Payment Decline,Resolved
18298,260384,30177,2025-11-24 03:01:00,Verification Required,Resolved
18299,260397,14894,2025-10-21 08:13:00,Repeated Payment Attempt,Resolved
18300,260405,13165,2026-04-16 05:18:00,Account Review,Resolved
18301,260451,5813,2026-05-01 04:57:00,Payment Decline,Resolved
18302,260453,13887,2026-06-11 22:40:00,Verification Required,Resolved
18303,260470,47977,2025-06-24 05:21:00,Payment Decline,Unresolved
18304,260471,13344,2026-04-05 21:57:00,Repeated Payment Attempt,Resolved
18305,260478,36591,2026-11-26 06:35:00,Payment Decline,Resolved
18306,260486,25387,2025-10-10 07:56:00,Payment Decline,Resolved
18307,260506,30849,2026-10-07 11:34:00,Repeated Payment Attempt,Resolved
18308,260540,46288,2026-10-31 16:47:00,Payment Decline,Unresolved
18309,260548,44547,2025-12-13 17:58:00,Payment Decline,Resolved
18310,260549,42987,2026-12-07 10:33:00,Repeated Payment Attempt,Resolved
18311,260558,27392,2026-12-30 14:52:00,Payment Decline,Resolved
18312,260575,18671,2025-09-30 04:29:00,Payment Decline,Resolved
18313,260609,9781,2025-02-03 07:57:00,Payment Decline,Resolved
18314,260611,39244,2025-12-11 18:11:00,Payment Decline,Unresolved
18315,260620,20143,2025-09-17 01:30:00,Repeated Payment Attempt,Resolved
18316,260627,32509,2026-01-26 15:43:00,Repeated Payment Attempt,Resolved
18317,260633,3267,2026-11-26 12:31:00,Payment Decline,Resolved After Retry
18318,260664,45932,2026-04-15 20:12:00,Payment Decline,Resolved
18319,260674,478,2026-09-11 02:33:00,Payment Decline,Unresolved
18320,260677,22599,2025-05-13 16:01:00,Repeated Payment Attempt,Resolved
18321,260716,29994,2026-09-13 16:07:00,Verification Required,Resolved After Retry
18322,260722,486,2025-05-20 23:49:00,Account Review,Resolved
18323,260737,350,2025-07-06 04:18:00,Account Review,Resolved
18324,260795,26384,2026-07-21 14:36:00,Payment Decline,Resolved
18325,260808,38781,2025-04-09 23:40:00,Repeated Payment Attempt,Resolved
18326,260829,47147,2026-08-03 06:58:00,Payment Decline,Resolved
18327,260836,42419,2025-01-02 01:38:00,Payment Decline,Resolved After Retry
18328,260852,20650,2025-12-13 06:43:00,Payment Decline,Resolved After Retry
18329,260856,40318,2026-10-21 12:32:00,Verification Required,Resolved After Retry
18330,260858,25172,2026-05-10 10:26:00,Account Review,Unresolved
18331,260868,32132,2025-06-15 18:16:00,Verification Required,Resolved
18332,260874,31814,2026-08-03 21:13:00,Verification Required,Resolved
18333,260879,14573,2025-08-01 03:03:00,Account Review,Resolved
18334,260898,36623,2026-05-08 04:58:00,Payment Decline,Resolved
18335,260899,20676,2026-04-13 00:41:00,Account Review,Resolved
18336,260912,29925,2025-05-09 18:58:00,Payment Decline,Resolved
18337,260952,15839,2025-08-20 01:50:00,Payment Decline,Resolved
18338,260953,42533,2025-01-16 01:48:00,Payment Decline,Resolved
18339,260961,16228,2025-01-16 09:46:00,Payment Decline,Unresolved
18340,260991,28782,2026-07-06 23:17:00,Payment Decline,Resolved
18341,261004,48532,2026-03-10 18:35:00,Account Review,Resolved
18342,261009,39762,2025-04-10 01:13:00,Payment Decline,Resolved
18343,261013,1814,2026-08-05 19:01:00,Verification Required,Resolved
18344,261032,49525,2025-07-30 06:39:00,Payment Decline,Resolved
18345,261068,46239,2026-01-11 15:53:00,Account Review,Resolved After Retry
18346,261102,1112,2026-02-24 23:31:00,Payment Decline,Resolved After Retry
18347,261150,14962,2025-10-26 18:08:00,Payment Decline,Resolved After Retry
18348,261151,12555,2025-05-13 14:05:00,Account Review,Unresolved
18349,261156,26845,2026-03-01 06:29:00,Repeated Payment Attempt,Resolved
18350,261160,30372,2025-05-15 03:02:00,Repeated Payment Attempt,Resolved
18351,261164,2196,2026-09-11 17:49:00,Payment Decline,Resolved After Retry
18352,261171,21923,2025-11-07 12:44:00,Payment Decline,Resolved
18353,261196,43030,2026-07-03 03:47:00,Payment Decline,Resolved
18354,261197,29714,2026-11-30 16:46:00,Account Review,Resolved
18355,261221,36329,2025-06-15 10:46:00,Account Review,Resolved
18356,261229,32857,2025-05-31 20:05:00,Payment Decline,Resolved
18357,261244,42148,2026-03-17 22:17:00,Payment Decline,Resolved After Retry
18358,261269,29642,2025-06-09 16:24:00,Payment Decline,Resolved
18359,261337,8092,2025-09-20 19:35:00,Verification Required,Unresolved
18360,261353,44893,2025-02-14 01:29:00,Repeated Payment Attempt,Resolved After Retry
18361,261412,48999,2026-04-18 05:26:00,Verification Required,Resolved
18362,261442,48694,2026-01-03 23:45:00,Payment Decline,Unresolved
18363,261460,16824,2025-02-22 10:28:00,Verification Required,Resolved
18364,261471,4317,2025-12-04 19:51:00,Repeated Payment Attempt,Unresolved
18365,261472,39668,2025-09-08 20:14:00,Verification Required,Resolved
18366,261505,48140,2026-07-15 14:22:00,Verification Required,Resolved
18367,261527,4962,2026-03-13 06:09:00,Payment Decline,Resolved After Retry
18368,261542,40985,2026-06-13 20:42:00,Payment Decline,Resolved After Retry
18369,261563,17504,2025-03-07 05:22:00,Payment Decline,Resolved
18370,261568,10641,2026-03-27 05:57:00,Payment Decline,Resolved
18371,261593,42644,2025-01-04 06:22:00,Verification Required,Unresolved
18372,261618,38244,2025-04-25 07:45:00,Payment Decline,Resolved
18373,261630,48957,2025-12-12 13:19:00,Repeated Payment Attempt,Resolved After Retry
18374,261643,13447,2026-07-13 20:31:00,Payment Decline,Resolved
18375,261674,45331,2026-07-17 17:37:00,Repeated Payment Attempt,Resolved After Retry
18376,261682,7711,2025-10-02 23:17:00,Repeated Payment Attempt,Unresolved
18377,261687,22409,2025-09-30 08:15:00,Verification Required,Resolved
18378,261708,30326,2025-07-13 21:59:00,Payment Decline,Resolved
18379,261710,16945,2025-12-20 15:28:00,Payment Decline,Unresolved
18380,261737,14642,2025-08-29 01:57:00,Payment Decline,Resolved
18381,261742,7469,2025-10-04 06:36:00,Payment Decline,Resolved
18382,261754,45470,2025-05-08 13:43:00,Repeated Payment Attempt,Resolved
18383,261770,5016,2025-09-14 12:05:00,Payment Decline,Resolved
18384,261780,16628,2025-11-19 21:11:00,Verification Required,Resolved After Retry
18385,261787,921,2025-03-15 07:19:00,Payment Decline,Resolved
18386,261790,29645,2026-09-25 09:40:00,Verification Required,Resolved
18387,261792,29324,2025-05-14 23:52:00,Payment Decline,Resolved
18388,261793,15012,2026-04-26 18:29:00,Account Review,Resolved
18389,261823,14800,2026-02-03 15:01:00,Account Review,Resolved
18390,261909,12658,2025-06-11 01:10:00,Payment Decline,Resolved
18391,261915,30142,2025-08-02 13:36:00,Repeated Payment Attempt,Resolved
18392,261939,36090,2025-05-27 15:29:00,Repeated Payment Attempt,Resolved
18393,261940,41345,2026-06-04 00:29:00,Payment Decline,Resolved
18394,261954,33642,2026-02-16 03:41:00,Account Review,Resolved
18395,261962,43986,2026-02-22 07:18:00,Payment Decline,Resolved
18396,261979,19154,2026-10-04 19:42:00,Verification Required,Resolved
18397,261989,22785,2025-10-21 03:51:00,Repeated Payment Attempt,Resolved
18398,261993,46478,2026-07-18 13:36:00,Verification Required,Resolved
18399,262024,36702,2026-06-22 07:58:00,Verification Required,Resolved
18400,262062,45620,2026-07-06 08:58:00,Account Review,Resolved After Retry
18401,262082,23255,2026-07-02 12:31:00,Payment Decline,Resolved
18402,262104,135,2026-07-26 01:07:00,Account Review,Resolved
18403,262110,42654,2025-04-02 01:59:00,Payment Decline,Unresolved
18404,262112,10705,2025-04-22 23:29:00,Payment Decline,Resolved
18405,262134,41426,2025-04-26 07:53:00,Payment Decline,Resolved
18406,262138,14485,2025-11-30 15:54:00,Verification Required,Resolved After Retry
18407,262153,34192,2026-08-05 18:43:00,Verification Required,Resolved
18408,262161,49710,2025-07-08 06:49:00,Payment Decline,Resolved
18409,262217,20663,2026-09-04 15:59:00,Payment Decline,Resolved After Retry
18410,262247,33547,2025-07-10 08:43:00,Verification Required,Resolved After Retry
18411,262261,17641,2025-02-11 17:46:00,Payment Decline,Resolved
18412,262283,27882,2026-11-25 12:11:00,Payment Decline,Resolved
18413,262292,2893,2026-11-30 07:19:00,Account Review,Resolved After Retry
18414,262299,18984,2026-07-10 03:57:00,Verification Required,Resolved
18415,262329,36265,2026-07-28 14:28:00,Payment Decline,Resolved
18416,262338,40077,2025-06-12 05:03:00,Payment Decline,Unresolved
18417,262357,42022,2025-07-25 13:05:00,Payment Decline,Resolved
18418,262360,2970,2025-07-26 00:20:00,Repeated Payment Attempt,Resolved After Retry
18419,262367,4534,2026-08-02 09:33:00,Repeated Payment Attempt,Resolved
18420,262385,11851,2026-05-06 18:38:00,Payment Decline,Resolved
18421,262429,48240,2026-08-09 16:01:00,Verification Required,Resolved After Retry
18422,262431,33692,2025-02-16 05:52:00,Payment Decline,Resolved After Retry
18423,262434,6823,2025-01-08 02:27:00,Account Review,Resolved After Retry
18424,262435,42993,2025-06-08 17:50:00,Payment Decline,Resolved
18425,262477,18435,2025-02-08 22:28:00,Verification Required,Resolved
18426,262489,42889,2025-01-29 15:00:00,Repeated Payment Attempt,Resolved
18427,262526,1558,2026-11-12 04:35:00,Repeated Payment Attempt,Resolved
18428,262544,35999,2026-06-23 21:44:00,Payment Decline,Resolved After Retry
18429,262561,43044,2025-02-02 00:05:00,Payment Decline,Resolved
18430,262566,39782,2025-12-28 16:18:00,Payment Decline,Resolved
18431,262568,33876,2025-04-16 11:31:00,Repeated Payment Attempt,Resolved
18432,262664,1908,2025-02-09 16:19:00,Repeated Payment Attempt,Resolved
18433,262682,40160,2025-05-24 04:50:00,Payment Decline,Resolved After Retry
18434,262687,20051,2026-05-06 11:57:00,Payment Decline,Resolved
18435,262701,22230,2026-05-25 17:22:00,Account Review,Resolved
18436,262705,22553,2025-06-12 15:41:00,Verification Required,Resolved
18437,262708,14154,2026-12-13 00:25:00,Payment Decline,Resolved
18438,262712,12211,2025-03-08 01:29:00,Payment Decline,Resolved
18439,262723,23745,2025-01-26 10:10:00,Payment Decline,Unresolved
18440,262727,4465,2026-07-27 08:54:00,Payment Decline,Unresolved
18441,262731,6642,2026-09-03 00:42:00,Payment Decline,Resolved
18442,262734,27953,2025-02-09 06:02:00,Payment Decline,Unresolved
18443,262747,24287,2025-07-24 17:04:00,Payment Decline,Resolved
18444,262751,9576,2026-02-01 07:11:00,Payment Decline,Resolved
18445,262752,31157,2025-07-19 06:41:00,Payment Decline,Resolved After Retry
18446,262754,34481,2026-03-23 19:43:00,Payment Decline,Resolved
18447,262768,49083,2025-10-23 03:48:00,Repeated Payment Attempt,Resolved After Retry
18448,262776,43753,2025-06-13 19:59:00,Verification Required,Resolved
18449,262781,7458,2025-05-12 16:41:00,Verification Required,Resolved
18450,262784,19457,2026-08-24 12:17:00,Payment Decline,Resolved
18451,262792,37213,2025-08-17 05:14:00,Payment Decline,Resolved
18452,262800,46306,2025-12-03 05:16:00,Repeated Payment Attempt,Resolved
18453,262832,43207,2025-05-09 19:22:00,Payment Decline,Resolved After Retry
18454,262854,32237,2025-06-23 03:53:00,Payment Decline,Resolved After Retry
18455,262858,5623,2025-12-21 19:11:00,Payment Decline,Resolved
18456,262863,16543,2026-07-25 08:25:00,Repeated Payment Attempt,Resolved
18457,262885,18513,2025-08-01 23:00:00,Payment Decline,Unresolved
18458,262897,30721,2026-10-01 12:31:00,Verification Required,Resolved After Retry
18459,262914,822,2026-01-10 09:54:00,Repeated Payment Attempt,Resolved
18460,262925,35033,2025-03-24 00:11:00,Repeated Payment Attempt,Resolved After Retry
18461,262954,30331,2025-06-10 14:12:00,Account Review,Resolved
18462,262992,6225,2025-12-05 14:22:00,Repeated Payment Attempt,Resolved
18463,263011,47380,2025-12-20 06:12:00,Verification Required,Resolved
18464,263015,10550,2026-06-29 18:01:00,Payment Decline,Resolved
18465,263025,38296,2025-01-06 00:30:00,Payment Decline,Resolved
18466,263039,30119,2025-08-02 14:01:00,Payment Decline,Resolved
18467,263043,13273,2025-02-20 18:43:00,Repeated Payment Attempt,Unresolved
18468,263073,7403,2025-12-13 14:36:00,Repeated Payment Attempt,Resolved After Retry
18469,263077,35190,2026-05-09 22:42:00,Repeated Payment Attempt,Unresolved
18470,263079,19353,2025-08-23 13:20:00,Payment Decline,Resolved After Retry
18471,263095,19867,2026-11-08 19:05:00,Account Review,Resolved
18472,263104,21710,2026-05-31 04:46:00,Payment Decline,Resolved
18473,263114,17626,2025-11-29 20:54:00,Payment Decline,Resolved After Retry
18474,263117,2186,2026-12-10 12:11:00,Repeated Payment Attempt,Resolved
18475,263154,29142,2026-04-30 02:26:00,Payment Decline,Resolved
18476,263161,29343,2025-08-13 10:00:00,Payment Decline,Resolved After Retry
18477,263174,12509,2026-01-22 13:31:00,Repeated Payment Attempt,Resolved
18478,263187,17612,2026-04-17 09:56:00,Account Review,Resolved After Retry
18479,263205,27462,2026-12-27 11:14:00,Verification Required,Resolved
18480,263217,26039,2025-01-22 01:50:00,Payment Decline,Resolved
18481,263229,23365,2026-02-09 08:20:00,Payment Decline,Resolved
18482,263245,40771,2025-01-24 10:01:00,Repeated Payment Attempt,Resolved
18483,263247,39671,2025-09-13 08:18:00,Payment Decline,Resolved
